taxon,P88..MPa.,P50..MPa.,P12..MPa.,Height.max..m.,SLA..cm2.g.1.,Huber.value,KL..kg.m.1.MPa.1.s.1.,Ks..kg.m.1.MPa.1.s.1.
Pseudobombax_septenatum,-1.4,-1,-0.6,27.878000000000007,103.48305664748773,3.28e-4,5.15e-4,1.6
Pseudotsuga_menziesii,-4.6003065009999995,-3.4282219047619047,-2.018275762263158,80.83333333333333,69.62296237379084,4.152955e-4,3.873333333333333e-5,0.57726835
Pseudowintera_axillaris,-6.52,-3.7,-2.7,10.087736666666668,85.58302007121787,0.1452573780810116,0.0055850466997152655,4.581149199816581
Pseudowintera_colorata,-5,-4.3,-3.29,11.257033333333336,93.71587691090099,0.05258944564609341,4.7950146390316595e-4,1.68565935378945
Pseudowintera_traversii,-6.89,-5.62,-4.35,10.422210000000005,85.10012047254125,0.1452581039305116,0.006509022645715267,3.866294852231574
Psidium_sartorianum,-5.105540342496347,-2.722855396121106,-1.132495662542761,7.441050000000001,80.62407261552838,2.776104012500002e-4,8.259428647000033e-4,1.1
Psychotria_horizontalis,-6.2,-4.9,-2.3,3,108.85165783613311,2.4e-4,1.48e-5,2.483597406827094
Pteridium_aquilinum,-3.187361852003334,-1.99,-1.5001410873355818,19.511549999999996,61.120134232999234,0.10275490487626814,1.7192981324116302e-4,21.98
Pteroceltis_tatarinowii,-1.9166421744517055,-0.96,-0.5494850512571319,20,12.354,1.397222,5.03e-4,3.6
Pteronia_fasciculata,-22.73378934,-8.657547948,-2.011135813,3.026657333333332,41.418162473227966,0.02058327056149969,0.8137603721651516,0.220593875
Pteronia_paniculata,-20.33128588,-7.532550772,-1.678518903,3.038657333333332,41.418162473227966,0.02058327056149969,0.8137603721651516,0.1640743315
Pueraria_montana,-2.4097224710072807,-0.6,-0.3579144525513076,30,100.7770322922835,0.024049493000333648,3.634019366090976e-4,2.934658534272024
Pultenaea_juniperina,-5.071396865419536,-2.9732371922834937,-1.4737460539424307,1.4,64.42079046,2.89328e-4,1.51e-5,0.05
Pultenaea_scabra,-4.459304852287379,-3.313942263700748,-2.634596845058319,1.5,107.5364259,2.03009e-4,1.9736e-4,0.86
Purshia_tridentata,-7.7294901856882765,-4.3,-2.7655138370942027,14.16190933333333,61.17904571185603,0.35379263411299056,0.002763868345357142,6.17
Pyrus_amygdaliformis,-5.15,-3.29,-1.43,10,129.7135761920719,0.050532933633785665,0.0031518582114999907,2.3810956966955232
Qualea_grandiflora,-4.346017044330776,-2.024872862815135,-0.46763661005329715,15.653200000000002,63.656666666666666,0.0023425890149999878,7.26e-4,1.7533333333333334
Qualea_parviflora,-4.778,-1.82,-0.26,16.620066666666673,68.75,5.0817625e-4,5.94e-4,10.41
Quercus_agrifolia,-4.062500361593701,-1.97,-0.652280833223887,11.8288266666667,85.92968768703142,0.080445258456333,0.06652605485810041,4.05
Quercus_alba,-2.5,-1.2650000000000001,-0.37890080694736084,27.85751666666667,170.9939717,1.45379e-4,2.02e-4,8.385
Quercus_berberidifolia,-5.203356926666666,-2.521944476,-0.3209324373333334,11.092000666666673,61.01477087,8.0393e-4,0.1183111575,1.8175000000000001
Quercus_coccifera,-9.997724043333333,-6.967777666666667,-3.843413934,9,5.529177,5.034483,1.46e-4,0.29
Quercus_falcata,-1.5,-0.865,-0.15000000000000002,25.428133333333307,120.1887753,2.05682e-4,2.78e-4,3.1550000000000002
Quercus_frainetto,-8.38,-4.56,-0.73,38,81.23974915777558,0.06620036602338503,0.02754859645500013,2.909831353691622
Quercus_fusiformis,-1.104520847,-0.5,-0.0415859835,24.480116666666657,116.8669447010476,0.5350963498606772,0.12602596271043262,19.9
Quercus_gambelii,-2.018666666666667,-0.21619058,-0.1,10,94.473172621654,0.015498965154872884,0.020387711144300078,2.3852450000000003
Quercus_ilex,-5.021300064375,-3.214375,-1.5540925313333334,22.5,36.025762803333336,1.990199,4.409627e-4,2.0877982126
Quercus_laevis,-3.5,-1.89,-0.2,33.7611333333333,135.09819758314396,1.79619e-4,8.4e-5,0.49
Quercus_michauxii,-3.2982842030427064,-1.7,-0.5027584303399052,40,128.65291992926578,0.016334214526269816,0.00210754229760001,1.9073534292215266
Quercus_nigra,-2.1,-1.085,-0.2,27.633699999999997,132.4646343,1.97983e-4,2.56e-4,1.925
Quercus_oleoides,-3.9,-3.03,-2.1,32.99529999999989,123.39361934399201,1.18e-4,1.99e-4,2.1
Quercus_petraea,-4.1,-3.433333333333333,-2.236666666666667,40,101.77225558809297,0.05227473754762922,0.01607915476383335,1.617396142191577
Quercus_phellos,-2.3,-1.33,-0.2,28.487149999999996,158.6704355,1.80636e-4,2.44e-4,6.225
Quercus_pubescens,-4.175,-2.475,-1.055,25,94.51207985009479,0.752621540717337,1.29e-4,1.575
Quercus_robur,-3.46,-2.8,-2.4,38.333333333333336,119.29462135051516,0.6504631900507154,3.0222837800000037e-4,2.306134896489576
Quercus_rubra,-3.2664502164285714,-2.1514285714285712,-1.1942583731666665,37.5,174.3083987,1.74665e-4,2.26e-4,1.875
Quercus_sebifera,-10.5,-5.5,-2.1,14.532686242424258,44.37751388,2.44984e-4,1.84e-4,0.71
Quercus_sinuata,-3.5460412706805458,-1.9301828331443633,-0.8157319791163538,30.437199999999958,122.50773978675859,0.028076607521499937,0.0020018955770666736,3.096834158367448
Quercus_stellata,-2.2,-1.44,-0.7,26.113850000000003,95.64845601,2.19455e-4,1.83e-4,0.81
Quercus_suber,-6.3325,-5.2,-3.7,17.5,6.850246,0.0391886796293333,0.0026667807302662347,5.226667
Quercus_turbinella,-2.2,-0.5,-0.15000000000000002,10,90.91088835779048,0.12499220770904006,0.22243559270843322,3.7569739243006484
Quercus_wislizeni,-4.740070598962674,-2.49,-0.7198833536956929,8.644680666666654,52.169584017513486,0.0921119125663331,0.06005610860796712,1.88
Rapanea_melanophloeos,-2.675333333333333,-1.86,-0.5333333333333333,18,102.02250605735796,0.008276110596388353,4.2781175923639684e-4,4.171282888968325
Rehdera_trinervis,-4.7,-2.8,-0.7,12.836900000000004,110.42411790321692,1.22e-4,2.62e-4,1.72
Retama_sphaerocarpa,-5.986328807,-3.14,-0.293671193,5.235640666666658,73.08684638126338,3.13815e-4,1.74e-4,0.549
Retrophyllum_comptonii,-6.199148568838134,-4.310723878058004,-2.513655089461622,41.25604848484847,38.20959476882219,3.5e-4,1.51e-4,0.45
Rhamnus_alaternus,-8.779598174,-8.094666667,-7.40973516,5,47.13040595521814,0.08586535885420614,0.6582129333660027,1.4574126131585186
Rhamnus_crocea,-8.48831803475,-3.9430928878,-1.19829606425,2.01,78.6,0.07551279234403943,0.4331950183668342,1.682
Rhamnus_ilicifolia,-8.452385262,-4.5804619743999995,-1.32872386325,3.04,51.5,0.07555551961303945,0.455669498744835,1.774
Rhamnus_lycioides,-9.308757576,-8.399666667,-7.490575758,3,40.95244591953978,0.1051127155040297,0.45955150878500173,0.9692563236745164
Rhipidocladum_racemiflorum,-5,-4.5,-3.5,15,89.29904695948697,0.02933041547803811,0.0030050155273826803,10.2
Rhizophora_mangle,-6.706666666666666,-5.8075,-2.9,24,64.75,4.335e-4,2.4825e-4,0.9099999999999999
Rhododendron_catawbiense,-3.85,-1.75,-0.44,8.910283333333332,105.69070773085554,0.0013974868564999973,0.006034245352133319,1.7570464967346464
Rhododendron_ferrugineum,-6.08,-3.01,-1.1876355556920877,1,81.77742392900302,4.5708101485714446e-4,2.763352371666652e-4,0.364
Rhododendron_hirsutum,-5.17,-3.23,-1.3,0.5,80.73409363698306,4.997121273571445e-4,0.01387981532250002,0.193
Rhododendron_macrophyllum,-5,-2.96,-0.92,9.818950000000003,99.102688937998,4.128294239166671e-4,0.001463168016166657,5.167155176801496
Rhododendron_maximum,-4.85,-2.31,-0.525,7.388366666666671,96.05170399758833,0.025095372224916798,0.01450186989753335,2.163206430532258
Rhododendron_x,-3.21,-1.87,-0.54,0.5,92.07150094065683,7.183970863333309e-4,0.05222313520883339,0.199
Rhus_integrifolia,-3.71405113053253,-1.8,-0.5752542753216782,6.692183333333321,56.29511765091338,0.009835781587499983,0.1222423339976664,2.07
Rhus_ovata,-3.0651813815,-1.2242931518,-0.29540462325,13.612111333333331,37.456752835,2.90746e-4,0.0375634745,2.012
Rhus_standleyi,-4.2,-2.7,-1.5,15.271967575757577,40.34964697,2.03867e-4,3.36e-4,2.49
Rhus_trilobata,-1.75,-1.25,-0.1,2.5,72.5396809453104,6.921045459999987e-4,0.798525654308665,5.56
Ribes_alpinum,-4.146395349,-3.565,-2.983604651,2,101.9124935779616,0.016314671396359073,0.005442017908666661,1.0593301716040027
Robinia_pseudoacacia,-1.234958274,-0.504700163,-0.130447406,25,94.36586715361928,0.056547687242509866,0.13703468015610001,9.02
Rosa_cymosa,-4.670016909570376,-2.1814731616186047,-0.9093632807096191,5,65.35569083944105,1.754386,0.001195,5.27
Rosa_nutkana,-2.389358607628654,-1.56,-0.7413267185482523,11.167273999999997,52.3537923841924,0.7889368620605777,8.866840170757697e-4,10.61
Rosmarinus_officinalis,-11.32507692,-9.402,-7.478923077,1,42.01708793581154,0.020857935189499882,1.7413902761033102,0.7908931645761151
Rubus_leucodermis,-2.4954027123198586,-1.61,-0.7534001916491466,9.959687999999996,54.302313323931976,0.662747636558745,5.297123427424348e-4,13.3
Rubus_parviflorus,-2.47144695691872,-1.56,-0.7486733254443967,10.025687999999997,54.302313323931976,0.662747636558745,5.297123427424348e-4,15.64
Ruprechtia_fusca,-4.031843707719567,-2.6316586642787843,-0.9472880822244658,9.31098333333333,86.24900464718377,0.004405981959994798,0.13233300660154532,2.4
Salix_alba,-2.325,-1.9,-1.5,25,91.60946413196729,0.03157198837762988,2.8623086897576976e-4,3.541632696758976
Salix_amygdaloides,-1.6,-0.91,-0.39,20,86.43420137312852,0.06955404713714004,0.6057165648984978,1.9
Salix_caprea,-2.2,-1.9,-1.65,18,98.49436015234608,0.06709991591937152,2.9625646746667036e-4,3.790147911997305
Salix_cinerea,-2.325136054,-1.985,-1.644863946,6,93.37045708235004,0.04044495515874165,0.03623717536650011,2.224875686819679
Salix_exigua,-1.813390047322331,-1.31,-0.9056323491706674,22.7875,97.36000840940227,0.05351232781994436,3.3907968776666886e-4,13.3
Salix_fragilis,-1.818201465,-1.394472652,-0.970743838,25,92.03009616528722,0.022807881740898393,3.111302136666694e-4,3.7065315654761357
Salix_gooddingii,-1.7200000000000002,-1.3900000000000001,-1.43,16.661096666666676,86.74164767214519,0.05411658310698314,0.594713730950498,2.5
Salix_helvetica,-2.659827586,-2.315,-1.970172414,2,94.13892905859407,0.17099509398940374,0.008496342539000057,0.7891691002110464
Salix_purpurea,-1.9627626265,-1.6865,-1.3602373735,6,102.86216061581192,0.03763316424052991,0.040819962696000085,1.327792574980554
Salix_sp.,-2.2362168452657407,-1.7306410529138916,-1.4250741762693595,14.4005,90.23895113511324,2.27545e-4,1.17134e-4,0.798319
Salix_viminalis,-1.5,-1.6,-1.1,18.598166666666664,98.8281517901893,0.044636743663665754,0.23468383809680912,4.707893495773482
Salix_x,-1.8442119976,-1.64723,-1.4302480024,15,105.925,0.052256577035667835,3.203933288666697e-4,3.560658866857986
Salsola_genistoides,-2.766711705,-1.84,-0.913288295,5.259933333333328,66.03979845352663,0.001040052,3.96e-5,0.0397
Salsola_oppositifolia,-4.392349794,-3.17,-1.947650206,5.459699999999999,55.996780375946244,0.001015455,1.23e-4,0.124
Salvia_candicans,-10.9,-7.3,-4,5.171254000000003,36.66041193,7.23863e-4,6.05e-4,0.73
Salvia_leucophylla,-4.148994414,-1.658889393,-0.414806307,5.254343333333333,129.6,7.544427749999979e-4,5.725214724,2.07
Salvia_mellifera,-7.780571902,-4.352706483,-1.737409633,2,95.68098287333333,3.75998e-4,0.950947611,2.0825
Sambucus_cerulea,-3.107092909005969,-1.43,-0.6686013737021533,6.916016666666675,84.9145051326445,4.3827806099999944e-4,0.003026240620166675,10.53
Sambucus_nigra,-1.8915660475,-1.3591666665,-0.975767286,10,99.89888064687017,0.001621656404666661,0.003101837381736407,3.963975856305807
Santalum_acuminatum,-4.037828533206846,-2.0335828937538873,-0.7123969784204833,4.5,32.63324584,3.190335e-4,4.114285e-4,1.152431961
Santiria_mollis,-0.61,-0.2,-0.17208509666199995,24.595833333333335,110.99894813925525,0.010049532467249952,0.03318306008319993,8.694771052444315
Sapium_sebiferum,-5.008611258,-1.371968684,-0.193654194,15,73.01490851437013,0.019111300195608347,4.699403828939665e-4,4.17
Sarcobatus_vermiculatus,-5.98,-2.1375,-0.8747793141393666,4.837639999999995,55.47064027940071,0.0021888138486904976,0.11708653668333323,1.2442407781100342
Schefflera_macrocarpa,-4.0725,-2.0225,-0.27666666666666667,10.060616666666666,44.65,3.422135e-4,5.7925e-4,2.25
Schefflera_morototoni,-1.84,-1.5299999999999998,-0.98,11.317,106.81661020094211,7.007050371666658e-4,4.2435877217576463e-4,3.9234168472999853
Schefflera_pittieri,-2.9375063549915836,-1.6066284901883996,-0.6012469264948809,7,102.20216237879906,7.9e-4,6.3e-4,0.65
Schinus_johnstonii,-4.901338959153762,-2.757429935030991,-1.0797160627530034,5.776709999999994,28.55,0.002,3e-4,0.185
Schinus_terebinthifolia,-5.327621878,-1.678580822,-0.292771188,8,96.14705367844512,0.0047977766295337065,0.028966700284633256,2.22
Schisandra_glabra,-1.973,-1.056,-0.186,14.076133333333331,81.64664546088824,0.16526884335030712,2.9279753009057785e-4,3.904097538633349
Sciadopitys_verticillata,-4.83,-2.43,-0.09,35,46.42919746991835,0.012401312214160866,6.91e-5,0.44
Sclerolobium_paniculatum,-4.235,-3.4,-2.895,17.64181666666669,54.175,1.8966666666666668e-4,9.366666666666667e-4,4.6
Searsia_undulata,-5.090349505,-1.688808676,-0.318472519,6.822289999999992,40.23693162482004,0.004529098091999989,0.07694591732736633,3.5222800745
Senecio_filaginoides,-3.983225696535329,-2.4649922142095364,-0.6419309724007705,5.026100000000001,45,0.0013,0.001093,0.38
Senna_artemisioides,-4.57438316879804,-2.9253327894264785,-0.6471946974762655,2.5,25.82299323,8.19342e-4,1.69997e-4,0.34
Senna_siamea,-4.808419538512595,-4.829110781783686,-1.3960550521027726,9.534900666666672,72.80593793902058,3.2611265466666765e-4,0.0018223981621666707,4.737952488601435
Sequoia_sempervirens,-6.985230467,-5.5666666666,-3.0003250886666666,109,44.409162013300254,0.12971519028918296,9.88e-5,1.5256666666666667
Sequoiadendron_giganteum,-6.477063133,-4.705222222333333,-2.800047978,92.86666666666666,32.740043629400645,0.1377942435807343,1.98143e-4,0.65
Serjania_brachycarpa,-3.0884742913382985,-2.2612357505283662,-1.0945520504420965,14.293610000000003,84.40841073180495,3.236525650000005e-4,0.008433823858333323,10
Shorea_faguetiana,-0.8,-0.37,-0.20381792991750194,30.354366666666664,107.84330262533624,0.013681996924750013,0.2584614057676668,8.698416255685984
Shorea_mecistopteryx,-0.9,-0.63,-0.36,30.344866666666665,107.84330262533624,0.013681996924750013,0.2584614057676668,8.289074376288296
Shorea_ovalis,-0.63,-0.39,-0.15,30.354366666666664,107.84330262533624,0.013681996924750013,0.2584614057676668,8.640094634251318
Sideroxylon_lanuginosum,-2.783765043,-1.1466666666666667,-0.755157255,16.557100000000005,98.13642878596184,0.01582040944541401,3.826819959697309e-4,10.7
Simarouba_amara,-2.7,-2,-1.5,40,109.42178184513598,1.7e-4,0.0011045999999999999,1.2
Sindora_leiocarpa,-1.45,-0.86,-0.27,27.089750000000006,117.59188569240365,0.035812085576138505,0.01868884512233338,7.5249859202138145
Sorbus_aria,-6.849914902,-5.379326667,-3.908738431,20,125.58370185786004,0.07639709095366727,0.0023873101392000036,2.2279889599516767
Sorbus_aucuparia,-5.3885104745,-3.3495166665,-2.641045717,15,138.61820331641337,0.0302529120946965,0.0017169192460666674,1.2468966214714428
Sorbus_scopulina,-4.5645490240068725,-2.77,-1.510374059292671,13.333329999999988,126.74342980032338,0.005348949970666718,0.003504273925557132,8.97
Sorbus_torminalis,-4.6086400796666664,-3.4151666666666665,-3.4197855099999996,14.666666666666666,217.8530581,3.48324e-4,1.2225e-4,3.0507818425
Spondias_purpurea,-3.173820154242229,-2.367851980413764,-1.0124090924841418,19.708000000000002,114.84072436641274,0.0015764890863333234,9.311665373666595e-4,2.9
Stemonurus_umbellatus,-0.95,-0.18,-0.13300304591150044,19.443416666666664,110.4060644404795,0.011280288235023297,0.04874016022047508,6.713055572471618
Styphnolobium_japonicum,-5.162527009032078,-2.6,-0.736589800283003,18,99.7549843357148,0.009625027438544946,2.9249140700909676e-4,3.9383363280379067
Styrax_ferrugineus,-5.744187072415284,-3.35,-1.921801548650653,13.413516666666675,103.22559113123668,0.0023445,8.435e-4,2.59
Styrax_pohlii,-3.2585931187215116,-2,-0.631722446354705,11.764083333333334,103.22559113123668,2.02e-4,6.9e-4,3.45
Swartzia_simplex,-5.3,-2.9,-1.1,20,101.29319405824168,5.21e-4,7e-5,5.779663094217393
Swietenia_macrophylla,-3.1,-2.2,-1.3,31.392166666666665,102.05731386317925,8.4e-5,1.44e-4,1.2
Symplocos_lanceolata,-2.3015860690678256,-1.5,-0.6325416230852532,10.641416666666668,103.22559113123668,2.78e-4,4.17e-4,1.62
Symplocos_mosenii,-2.353794138599326,-1.6,-0.6474478659547611,10.693916666666668,103.22559113123668,1.88e-4,8.56e-4,4.78
Syrmatium_glabrum,-4.58164872,-2.060542314,-0.615532592,5.1706813333333255,153.9,0.030655446286499664,0.4684567604411663,1.41
Syzygium_ampullarium,-0.81,-0.6,-0.39,27.7275,112.7409354792736,0.00802710335188503,0.23673357220165128,16.782144968678377
Syzygium_bankense,-2.79,-1.26,-0.27667022956978343,22.58983333333333,106.6427354836104,0.010063736150499963,0.001699719932818205,16.748140358678373
Syzygium_muelleri,-0.86,-0.54,-0.22,27.6785,112.7409354792736,0.00802710335188503,0.23673357220165128,16.8221978375147
Tachigali_versicolor,-3.1156953904738995,-1.6,-0.4,15.806783333333334,111.3649287865321,0.0020673217026666705,4.940736271333273e-4,4.948982195821308
Taiwania_cryptomerioides,-9.43,-5.35,-1.62,65,30.80033380064637,0.15291777860709133,1.67859e-4,0.96
Tamarix_ramosissima,-2.854135269,-1.1286043435000002,-0.19764148,8,72.21865133293049,0.017187975243613842,0.5920342850758346,3.16
Tapirira_guianensis,-3.202449782497003,-1.8,-0.5,23.68266666666667,114.78542297776853,1.9651474400000175e-4,0.001116,2.127635782848658
Taxodium_distichum,-4.9458988765,-1.95,-1.3391011234999999,39.166666666666664,56.19475568803997,0.01633245475115817,3.65818e-4,5.415666666666667
Taxodium_huegelii,-4.2,-2.88,-1.39,35.4,42.88374225278332,4.0285879552381254e-4,3.67234e-4,1.4
Taxus_baccata,-9.554474903666666,-7.359666666666667,-5.031525096333334,21.333333333333332,29.508052205217073,0.036644865358513794,6.08e-5,0.32
Taxus_brevifolia,-8.097000796,-6.43975,-4.7824992040000005,17.5,25.97805742291033,0.009576464974097216,0.025439678881023817,8.705541600095998
Tecoma_capensis,-2.6,-1.48,-0.8,3.5,122.53010467955123,1.48634e-4,1.8e-4,1.1584700000000001
Terminalia_platyptera,-5.245747414245035,-3.0951511339475237,-1.6788780825618212,9,82.54912329,2.09045e-4,4.55303e-4,2.49
Tetracentron_sinense,-2.59,-1.42,-0.9,10.978047575757579,53.47046431086505,0.015455786922238842,0.004379221043900093,2.83941836143062
Tetraclinis_articulata,-6.8890558285,-5.6000000000000005,-4.3109441715,47.9972545454548,28.19473364456266,3.64e-4,5.78e-5,0.41000000000000003
Tetradymia_glabrata,-7.2059999999999995,-2.968857142857143,-0.85,2.4604200000000005,77.23293892022609,0.0014060878855000063,1.3097489265106752,0.8257442273098755
Thuja_occidentalis,-4.71,-3.57,-2.17,47.6630015151518,56.99962579395354,0.056945396070646394,1.8685508876190628e-4,5.727243392980016
Thuja_plicata,-6.320733460333333,-4.562,-2.796599873,51.833333333333336,29.042605560273746,0.16068011580634922,3.4e-5,0.52
Thujopsis_dolabrata,-8.64,-6.03,-3.23,15,29.854753709696986,0.0019546971158069274,4.9e-5,0.25
Tilia_cordata,-4.202804095482362,-2.53221,-1.2765786487207311,21.084068666666667,91.44533054430985,0.009776890169999986,0.0010566994293999992,3.143625
Tilia_platyphyllos,-3.677222642,-3.0876,-2.497977358,35,113.28810719967973,0.02010207809825018,8.144366210666643e-4,1.2475808790427865
Timonius_timon,-5.10068008288427,-3.0930467467041973,-1.1923435263044406,10,117.7246186,1.94039e-4,0.001159738,6.36
Tinospora_sp.,-3.125123875873907,-1.9111642162147389,-1.0013419872101792,13.1802,84.47789951171146,2.44e-5,2.35e-4,10.1488
Toona_australis,-2.490000584022906,-1.4,-0.6150908394563281,19.552903333333322,86.73702382421013,0.003587954762166699,1.6e-4,3.145214502047639
Toxicodendron_diversilobum,-4.20884029949954,-2.6097933941095,-0.9612193161594005,17,57.18730824102229,0.003323493605256713,0.001229,6.6
Trattinnickia_aspera,-2.1613253662015066,-1.1,-0.2,23.105333333333334,110.86199362063522,0.009004428517249979,7.74e-4,5.6858953098663605
Trema_orientalis,-3.111297150684481,-2.160063925407391,-1.1775685830569644,9,77.10801376406961,4.5e-5,2.4e-4,5.87
Trichilia_dregeana,-4.4,-2.66,-0.8,30,99.11791522878707,3.93e-5,1e-4,2.46995
Trichospermum_pleiostigma,-1.4413375220513305,-0.9798646599090024,-0.3859235858643337,8,117.79817212524925,4.5e-5,2.97e-4,7.66942
Trimenia_moorei,-1.103,-0.383,-0.104,15.642833333333332,79.44379875107273,0.17669116490841458,0.25778540418627344,4.454302568096579
Trimenia_neocaledonica,-3.679,-1.253,-0.174,14.049616666666667,81.34212064197759,0.021306883682866474,2.1411100462338762e-4,11.932281546788822
Trochodendron_aralioides,-3.84,-2.35,-1.63,10.43168333333333,77.14590463802779,0.00709112936599009,4.404136898455009e-4,2.0780795948319137
Tsuga_canadensis,-3.64,-3.07,-2.67,30,71.9,3.405e-4,1.085e-4,0.3289868105
Tsuga_heterophylla,-4.191576430799267,-3.5906389402338763,-2.397053014139022,49.14300757575769,77.29222231925051,0.08525413310893208,1.26e-5,0.9246010325834396
Ulex_europaeus,-8.066481848,-6.581333333,-5.096184818,4,80.82733580855768,0.029405232861500007,0.04929170631056675,1.3175508916484004
Umbellularia_californica,-2.6009267440678014,-1.35,-0.6781563638255186,11.360070000000006,50.13966859745623,0.36545908345446143,0.1979479624266499,3.32
Ventilago_viminalis,-5.271970318576579,-4.0355459095490485,-1.5451257867826782,12,74.96838555,1.91824e-4,0.005189683,3.73
Viburnum_edule,-6.297526966707562,-5.101527676320767,-1.6396147133300776,5.020850000000001,73.96701918690523,3.35329e-4,5.23e-5,0.1806725
Viburnum_lantana,-5.4971626985,-3.92125,-3.217116402,3.75,75.39535844582268,8.469763126666683e-4,0.002110133585666681,1.28
Virola_sebifera,-2.980432033988598,-1.7476371276001919,-0.5560692159268988,30,83.88770433140219,0.016933078667674285,0.0010944,3.5196362718593104
Vitis_vinifera,-2.7845131183743344,-0.75,-0.5213233917093539,13.423216666666669,102.20075713409452,0.024573759583988025,3.319742647515349e-4,84.26
Vitis_vulpina,-2.99,-0.153,-0.4196224328304347,14.751757575757573,109.79502755581392,0.028581307439652627,0.005093973704636375,2.6284054640572627
Vochysia_ferruginea,-2.114141042230184,-1,-0.1,34,94.13056856655315,0.009786432432103129,0.0016506,7.478367363486052
Vochysia_thyrsoidea,-4.408346998547373,-1.9646001758384692,-0.447635944709631,15.748800000000005,72.25582480820194,0.0023425890149999878,7.75806498799997e-4,3.6955712563067364
Widdringtonia_wallichii,-13.385000000000002,-10.09,-6.005000000000001,20,28.59185343639852,5.074738336666722e-4,2.05938e-4,0.59
Xerospermum_laevigatum,-0.31,-0.18,-0.05,31.7277,106.94872173070632,0.004899647473500005,0.26683878915700016,7.970807718766148
Xylomelum_scottianum,-4.806287734879104,-2.7929519012835384,-1.6070087025724913,7,73.71614567,1.61827e-4,3.06041e-4,1.23
Zea_mays,-2.8933333333333335,-1.9933333333333334,-1.05,3.5,53.90686810475199,0.026763914732873297,0.01740280642313045,0.375
Zygogynum_baillonii,-4.07,-3,-2.21,4,86.64049309279893,3.54e-4,1.8e-4,0.54
Zygogynum_bicolor,-3.23,-2.3,-2.02,14.126299999999999,87.44448085339947,0.0529459140441118,4.717741195458e-4,1.608119767694829
Zygogynum_crassifolium,-5,-4.54,-3.35,6,94.41954013866551,2.9e-4,6.9e-5,0.31
Zygogynum_pancheri,-6.16,-5.2,-4.11,8.318409999999997,85.57833367423895,0.13934168514144832,3.5634885418793115e-4,2.8849698468553715
Zygogynum_pomiferum,-4.42,-3.45,-1.84,8.037,83.46701462465525,0.05089312720666489,3.894157803758676e-4,2.4911593316034355
Zygogynum_queenslandianum,-5.98,-3.6,-1.37,10.931353333333336,85.48219149466286,0.16372428067254502,4.8030376490316605e-4,3.3275928110202884
Zygogynum_semecarpoides,-4.15,-3.27,-2.25,9.149516666666667,91.00436295837348,0.020471042569108918,3.274147395606331e-4,3.555742230227982
Alnus_viridis_subsp.,NA,NA,NA,NA,NA,3.53293e-4,1.17134e-4,0.8277319999999999
Artemisia_tridentata_var.,-5.6267233333333335,-3.9333333333333336,-2.0006933333333334,3,NA,2.212735e-4,NA,0.708
Coffea_arabica_cultivar,-6.626670000000001,-3.2436166666666666,-0.19444466666666665,2.6666666666666665,NA,1.17635e-4,3.246e-4,2.244
Epilobium_angustifolium_diploid (2x),-2.28,-1.59,-0.9,2,NA,NA,NA,0.77
Epilobium_angustifolium_tetraploid (4x),-2.29,-1.66,-1.05,2,NA,NA,NA,1.39
Eucalyptus_capillosa_subsp.,-5.7,-3.08,-1.15,20,31.894,1.85659e-4,1.09997e-4,0.592467612
Eucalyptus_sp_crebra & xanthoclada (crebra complex),-4.925,-2.435,-0.7150000000000001,NA,NA,NA,NA,NA
Eucalyptus_X_grandis x camaldulensis,-2.7,-1.76,-0.6,NA,NA,3.44525e-4,9.185e-4,3.109
Eucalyptus_X_grandis x urophylla,NA,-1.5,NA,NA,NA,2.809e-4,0.00178,6.281
Fagus_sylvatica_f.,-3.7,-2.9,-2.2,35,NA,NA,NA,NA
Hevea_brasiliensis_RRIM600,-2.734931862,-1.9933333333333334,-1.2517348046666665,25,NA,NA,4.5e-5,1.8900000000000001
Hevea_brasiliensis_RRIT251,-2.650467568,-1.8699999999999999,-1.089532432,25,NA,NA,4.5e-5,1.8900000000000001
Juniperus_communis_subsp.,-7.45,-5.66,-3.88,2,NA,NA,NA,0.1287
Juniperus_virginiana_var.,-8.46,-5.35,-2.145,22,31.7,NA,NA,0.895
Olea_europaea_Chemlali,-11.36666667,-7.2,-3.8,15,35,NA,NA,NA
Olea_europaea_Dwarf,NA,-3.7,-2.3,NA,NA,NA,1.5e-4,NA
Olea_europaea_Meski,-12,-7,-2.58,15,33.4,NA,NA,NA
Olea_europaea_Minerva,NA,-3.5,-1.6,NA,NA,NA,1.7e-4,NA
Opuntia_ficus-indica_indica,-1.235,-0.575,-0.298,1,NA,NA,NA,NA
Populus_X_BAL,-2.312550265,-2.048,-1.783449735,20,87.4,NA,NA,NA
Populus_X_FRI,-2.167804819,-1.8666,-1.565395181,20,75.4,NA,NA,NA
Populus_X_GAV,-2.139672727,-1.9124,-1.685127273,20,85.5,NA,NA,NA
Populus_X_GHO,-2.472606322,-2.18525,-1.897893678,20,84.9,NA,NA,NA
Populus_X_TRI,-2.289888889,-1.942666667,-1.595444444,20,86.5,NA,NA,NA
Populus_X_trichocarpa x deltoides,-1.8372433333333333,-1.3497050000000002,NA,NA,NA,NA,NA,6.75
Rhododendron_X_hybrid,-3.21,-1.87,-0.54,0.5,NA,NA,NA,0.199
Salix_viminalis_'93/40',NA,-2,-1.5,NA,NA,NA,NA,NA
